00:38:41.297 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected:  java.lang.StringIndexOutOfBoundsException
00:38:41.302 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.elasticsearch.search.highlight.vectorhighlight.SimpleFragmentsBuilder.makeFragment(SimpleFragmentsBuilder:43)
00:42:57.900 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:42:57.901 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #11 is created.
00:42:57.901 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:08.112 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:08.112 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #12 is created.
00:43:08.113 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:13.326 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:13.326 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #13 is created.
00:43:13.327 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:17.277 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:17.277 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #14 is created.
00:43:17.277 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:27.543 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:27.544 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #15 is created.
00:43:27.544 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:30.631 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:30.631 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #16 is created.
00:43:30.632 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:32.816 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:32.816 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #17 is created.
00:43:32.816 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:37.886 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:37.886 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #18 is created.
00:43:37.886 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:39.895 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:39.895 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #19 is created.
00:43:39.895 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:42.035 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:42.036 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #20 is created.
00:43:42.036 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:46.585 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:46.586 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #21 is created.
00:43:46.586 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:49.076 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:49.078 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #22 is created.
00:43:49.078 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:51.793 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:51.794 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #23 is created.
00:43:51.794 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:43:58.718 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:43:58.718 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #24 is created.
00:43:58.718 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:00.625 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:00.625 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #25 is created.
00:44:00.625 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:03.026 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:03.026 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #26 is created.
00:44:03.026 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:05.838 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:05.838 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #27 is created.
00:44:05.838 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:16.298 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:16.298 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #28 is created.
00:44:16.299 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:20.483 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:20.483 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #29 is created.
00:44:20.483 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:22.882 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:22.882 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #30 is created.
00:44:22.882 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:24.687 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:24.687 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #31 is created.
00:44:24.688 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:26.389 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:26.389 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #32 is created.
00:44:26.389 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:27.593 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:27.593 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #33 is created.
00:44:27.593 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:29.485 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:29.485 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #34 is created.
00:44:29.485 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:32.917 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:32.936 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #35 is created.
00:44:32.936 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:37.571 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:37.572 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #36 is created.
00:44:37.572 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:41.995 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:41.995 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #37 is created.
00:44:41.995 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:46.064 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:46.064 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #38 is created.
00:44:46.066 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:49.964 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:49.968 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #39 is created.
00:44:49.973 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:52.908 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:52.908 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #40 is created.
00:44:52.908 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:56.007 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:56.007 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #41 is created.
00:44:56.007 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:44:58.690 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:44:58.690 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #42 is created.
00:44:58.690 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:00.435 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:00.436 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #43 is created.
00:45:00.436 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:01.803 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:01.804 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #44 is created.
00:45:01.804 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:05.067 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:05.067 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #45 is created.
00:45:05.067 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:07.146 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:07.146 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #46 is created.
00:45:07.146 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:09.420 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:09.420 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #47 is created.
00:45:09.420 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:11.595 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:11.595 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #48 is created.
00:45:11.595 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:14.801 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:14.802 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #49 is created.
00:45:14.802 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:20.920 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:20.921 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #50 is created.
00:45:20.921 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:22.730 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:22.730 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #51 is created.
00:45:22.731 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:25.533 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:25.533 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #52 is created.
00:45:25.533 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:28.733 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:28.733 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #53 is created.
00:45:28.733 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:30.269 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:30.269 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #54 is created.
00:45:30.269 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:32.479 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:32.480 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #55 is created.
00:45:32.480 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:34.163 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:34.171 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #56 is created.
00:45:34.171 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:39.409 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:39.409 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #57 is created.
00:45:39.409 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:44.618 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:44.618 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #58 is created.
00:45:44.618 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:47.647 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:47.647 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #59 is created.
00:45:47.647 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:49.655 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:49.655 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #60 is created.
00:45:49.655 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:51.025 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:51.025 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #61 is created.
00:45:51.025 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:53.672 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:53.672 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #62 is created.
00:45:53.672 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:45:57.484 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:45:57.484 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #63 is created.
00:45:57.484 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:46:00.968 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:46:00.969 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #64 is created.
00:46:00.969 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:46:03.527 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:46:03.528 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #65 is created.
00:46:03.528 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:46:08.116 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:46:08.117 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #66 is created.
00:46:08.117 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:46:11.588 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:46:11.588 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #67 is created.
00:46:11.588 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:46:14.457 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:46:14.457 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #68 is created.
00:46:14.459 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:46:15.880 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:46:15.880 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #69 is created.
00:46:15.880 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:46:26.502 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:46:26.502 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #70 is created.
00:46:26.502 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:46:28.750 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:46:28.750 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #71 is created.
00:46:28.750 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
00:46:33.963 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3513d9dd: 1.6666666666666665
00:46:33.964 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #72 is created.
00:46:33.964 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
